device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB8E7DC3,2024-01-12,00:01:32,21.29,53.0,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:06:36,21.32,53.26,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:11:36,21.33,53.56,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:16:44,21.42,53.69,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:21:56,21.49,53.94,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:27:04,21.54,54.31,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:32:11,21.62,54.46,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:37:23,21.69,54.57,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:42:33,21.8,54.5,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:47:42,21.84,54.68,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:52:51,21.97,54.84,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,00:58:02,22.04,54.99,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:03:05,22.12,55.19,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:08:11,0.0,0.0,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:13:12,22.32,55.67,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:18:13,22.4,55.52,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:23:14,22.52,55.4,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:28:14,22.63,55.54,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:33:15,22.69,55.93,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:38:16,22.76,56.12,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:43:17,22.83,55.83,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:48:17,22.93,55.68,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:53:18,23.0,55.4,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,01:58:19,23.16,55.32,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:03:20,23.27,55.26,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:08:21,23.38,55.79,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:13:22,23.52,55.87,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:18:22,23.66,55.84,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:23:23,23.77,55.81,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:28:24,23.9,55.56,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:33:25,24.03,55.34,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:38:26,24.17,55.41,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:43:27,24.27,55.28,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:48:28,24.38,54.42,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:53:28,24.45,54.49,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,02:58:29,24.57,54.09,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:03:30,24.63,53.69,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:08:31,24.75,53.43,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:13:32,24.85,52.65,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:18:33,24.93,53.09,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:23:34,25.03,52.42,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:28:35,25.12,52.79,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:33:36,25.18,51.49,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:38:36,25.27,51.25,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:43:37,25.35,51.05,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:48:39,25.45,49.93,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:53:40,25.52,49.52,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,03:58:41,25.59,49.75,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:03:43,25.68,49.54,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:08:44,25.76,49.55,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:13:45,25.86,49.07,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:18:45,25.93,48.76,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:23:46,26.06,49.6,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:28:47,26.14,49.41,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:33:48,26.22,48.48,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:38:48,26.33,49.6,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:43:49,26.48,50.73,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:48:50,26.59,51.04,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:53:51,26.71,49.81,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,04:58:52,26.78,48.9,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:03:52,26.89,46.69,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:08:53,27.0,47.14,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:13:54,27.17,48.3,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:18:55,27.28,47.29,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:23:56,27.33,43.84,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:28:56,27.37,42.4,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:33:57,27.4,43.77,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:38:59,27.47,42.77,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:44:00,27.5,39.67,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:49:01,27.53,39.93,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:54:02,27.58,40.52,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,05:59:02,27.63,41.9,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:04:03,27.64,40.28,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:09:04,27.68,41.08,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:14:05,27.71,41.57,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:19:06,27.68,41.45,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:24:06,27.64,40.51,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:29:07,27.61,41.34,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:34:08,27.57,41.28,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:39:09,27.57,40.8,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:44:10,27.57,40.89,0.0,0.0,0.0
B827EB8E7DC3,2024-01-12,06:49:11,27.58,41.01,0.0,0.0,0.0
