device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EBE0D5E1,2023-06-14,00:00:21,32.71,71.01,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:02:45,33.31,70.15,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:03:22,32.66,69.74,0.0,0.0,0.0
B827EBCDA199,2023-06-14,00:04:25,31.43,75.26,0.0,0.0,0.0
B827EBE0D5E1,2023-06-14,00:05:23,32.78,70.77,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:07:46,33.32,69.14,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:08:22,32.74,69.67,0.0,0.0,0.0
B827EBCDA199,2023-06-14,00:09:26,31.41,75.14,0.0,0.0,0.0
B827EBE0D5E1,2023-06-14,00:10:24,32.81,70.44,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:12:47,33.42,68.72,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:13:23,32.83,69.69,0.0,0.0,0.0
B827EBCDA199,2023-06-14,00:14:27,31.18,75.62,0.0,0.0,0.0
B827EBE0D5E1,2023-06-14,00:15:24,32.85,70.18,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:17:48,33.45,68.18,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:18:24,32.91,69.63,0.0,0.0,0.0
B827EBCDA199,2023-06-14,00:19:27,31.28,75.38,0.0,0.0,0.0
B827EBE0D5E1,2023-06-14,00:20:25,32.8,70.21,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:22:48,33.38,69.64,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:23:24,32.97,69.59,0.0,0.0,0.0
B827EBCDA199,2023-06-14,00:24:28,31.36,75.58,0.0,0.0,0.0
B827EBE0D5E1,2023-06-14,00:25:26,32.82,70.39,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:27:49,33.29,70.24,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:28:25,33.04,69.44,0.0,0.0,0.0
B827EBCDA199,2023-06-14,00:29:29,31.31,75.73,0.0,0.0,0.0
B827EBE0D5E1,2023-06-14,00:30:26,32.84,70.82,0.0,0.0,0.0
B827EB5C665E,2023-06-14,00:32:50,33.29,70.7,0.0,0.0,0.0
B827EB8E7DC3,2023-06-14,00:33:26,33.13,69.33,0.0,0.0,0.0
