device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB5D3BDA,2023-05-08,00:00:04,30.4,57.18,4.0,0.0,0.0
B827EBB144DE,2023-05-08,00:02:46,28.6,63.23,9.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:05:10,30.31,57.57,4.0,0.0,0.0
B827EBB144DE,2023-05-08,00:07:48,28.45,63.59,14.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:10:10,30.24,57.35,2.0,0.0,0.0
B827EBB144DE,2023-05-08,00:12:49,28.47,63.54,13.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:15:12,30.24,57.48,3.0,0.0,0.0
B827EBB144DE,2023-05-08,00:17:50,28.48,63.6,11.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:20:13,30.2,57.78,5.0,0.0,0.0
B827EBB144DE,2023-05-08,00:22:50,28.45,64.24,14.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:25:14,30.17,57.81,5.0,0.0,0.0
B827EBB144DE,2023-05-08,00:27:51,28.47,64.08,16.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:30:15,30.21,57.86,3.0,0.0,0.0
B827EBB144DE,2023-05-08,00:32:52,28.52,63.94,14.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:35:16,30.23,58.12,4.0,0.0,0.0
B827EBB144DE,2023-05-08,00:37:52,28.54,63.42,11.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:40:17,30.23,57.97,2.0,0.0,0.0
B827EBB144DE,2023-05-08,00:42:53,28.6,63.13,14.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:45:18,30.21,58.3,1.0,0.0,0.0
B827EBB144DE,2023-05-08,00:47:53,28.69,63.71,12.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:50:19,30.28,58.22,2.0,0.0,0.0
B827EBB144DE,2023-05-08,00:52:54,28.78,63.67,6.0,0.0,0.0
B827EB5D3BDA,2023-05-08,00:55:19,30.28,58.22,4.0,0.0,0.0
B827EBB144DE,2023-05-08,00:57:55,28.83,63.91,8.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:00:20,30.28,58.15,2.0,0.0,0.0
B827EBB144DE,2023-05-08,01:02:55,28.86,63.6,20.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:05:32,30.2,57.75,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:08:00,28.88,63.51,11.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:10:34,30.17,57.75,1.0,0.0,0.0
B827EBB144DE,2023-05-08,01:13:00,28.88,63.3,3.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:15:36,30.14,57.86,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:18:01,28.95,63.46,2.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:20:36,30.2,58.06,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:23:02,29.02,63.19,20.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:25:37,30.23,58.3,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:28:03,29.02,63.07,8.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:30:38,30.2,58.05,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:33:04,29.03,63.06,3.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:35:40,30.19,58.04,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:38:04,28.99,62.64,1.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:40:41,30.16,58.07,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:43:05,28.9,62.7,5.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:45:42,30.13,58.13,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:48:06,28.92,62.67,3.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:50:42,30.04,58.01,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:53:06,28.81,62.67,4.0,0.0,0.0
B827EB5D3BDA,2023-05-08,01:55:47,30.06,57.95,0.0,0.0,0.0
B827EBB144DE,2023-05-08,01:58:07,28.75,63.04,2.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:00:47,29.99,57.97,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:03:08,28.67,62.93,2.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:05:49,29.98,58.28,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:08:09,28.62,63.27,0.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:10:50,29.96,58.35,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:13:09,28.62,63.48,1.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:15:50,29.95,58.31,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:18:10,28.62,63.75,1.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:20:51,29.95,58.28,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:23:11,28.61,63.89,0.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:25:52,29.99,58.31,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:28:11,28.71,63.84,1.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:30:53,30.0,58.29,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:33:12,28.68,63.66,4.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:35:55,30.0,58.09,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:38:13,28.71,63.63,2.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:40:56,29.92,58.21,1.0,0.0,0.0
B827EBB144DE,2023-05-08,02:43:13,28.68,63.92,4.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:45:57,29.93,58.26,2.0,0.0,0.0
B827EBB144DE,2023-05-08,02:48:14,28.68,63.59,4.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:50:57,29.93,58.45,1.0,0.0,0.0
B827EBB144DE,2023-05-08,02:53:14,28.72,63.85,7.0,0.0,0.0
B827EB5D3BDA,2023-05-08,02:55:58,29.92,58.69,0.0,0.0,0.0
B827EBB144DE,2023-05-08,02:58:15,28.77,64.12,6.0,0.0,0.0
B827EB5D3BDA,2023-05-08,03:00:59,29.92,58.67,1.0,0.0,0.0
B827EBB144DE,2023-05-08,03:03:16,28.81,64.05,6.0,0.0,0.0
B827EB5D3BDA,2023-05-08,03:06:01,29.96,58.88,2.0,0.0,0.0
B827EBB144DE,2023-05-08,03:08:16,28.86,63.66,10.0,0.0,0.0
