device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EBCDA199,2023-05-22,00:00:49,32.04,65.23,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:02:43,32.39,63.44,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:05:50,32.06,65.59,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:07:43,32.48,63.49,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:10:52,32.06,65.34,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:12:44,32.53,63.46,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:15:53,32.13,64.82,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:17:45,32.61,63.28,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:20:54,32.13,65.38,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:22:45,32.76,62.98,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:25:54,32.14,66.65,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:27:46,32.84,62.97,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:30:55,32.19,67.13,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:32:46,32.93,62.93,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:35:56,32.24,66.95,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:37:47,33.03,62.63,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:40:56,32.29,65.64,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:42:48,33.14,62.78,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:45:57,32.31,65.63,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:47:49,33.25,62.18,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:50:58,32.38,65.39,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:52:49,33.37,62.29,0.0,0.0,0.0
B827EBCDA199,2023-05-22,00:55:59,32.45,64.62,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,00:57:50,33.55,62.21,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:00:59,32.53,64.46,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:02:51,33.69,61.54,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:06:02,32.55,64.46,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:07:53,33.75,61.2,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:11:03,32.61,63.86,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:12:53,33.83,61.19,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:16:04,32.71,63.18,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:17:54,33.99,61.15,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:21:05,32.75,63.37,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:22:56,34.09,60.5,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:26:05,32.74,61.57,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:27:56,34.14,60.25,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:31:07,32.57,58.06,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:32:57,34.27,60.22,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:36:07,32.33,53.42,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:37:58,34.28,59.84,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:41:08,32.02,49.97,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:42:59,34.3,59.66,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:46:08,31.76,48.85,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:47:59,34.34,59.39,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:51:09,31.56,47.82,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:53:00,34.37,59.3,0.0,0.0,0.0
B827EBCDA199,2023-05-22,01:56:10,31.41,47.0,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,01:58:01,34.4,59.28,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:01:10,31.26,46.17,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:03:02,34.55,58.91,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:06:13,31.14,46.01,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:08:02,0.0,0.0,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:11:13,31.01,45.49,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:13:03,34.82,58.24,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:16:14,30.9,45.89,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:18:04,34.93,57.72,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:21:15,30.84,46.22,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:23:05,34.99,57.37,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:26:16,30.77,47.07,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:28:06,35.06,57.07,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:31:16,30.74,48.5,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:33:06,35.14,56.76,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:36:17,30.7,48.53,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:38:07,35.14,56.6,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:41:18,30.66,48.44,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:43:08,35.23,56.32,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:46:19,30.64,48.29,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:48:08,35.23,56.2,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:51:19,30.64,48.26,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:53:09,35.29,56.1,0.0,0.0,0.0
B827EBCDA199,2023-05-22,02:56:20,30.67,48.62,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,02:58:10,35.35,56.14,0.0,0.0,0.0
B827EBCDA199,2023-05-22,03:01:21,30.68,49.46,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,03:03:11,35.41,56.05,0.0,0.0,0.0
B827EBCDA199,2023-05-22,03:06:21,30.73,49.51,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,03:08:12,35.53,55.84,0.0,0.0,0.0
B827EBCDA199,2023-05-22,03:11:22,30.77,50.08,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,03:13:12,35.61,55.71,0.0,0.0,0.0
B827EBCDA199,2023-05-22,03:16:23,30.77,49.6,0.0,0.0,0.0
B827EB8E7DC3,2023-05-22,03:18:13,35.74,55.02,0.0,0.0,0.0
B827EBCDA199,2023-05-22,03:21:24,30.71,49.42,1.0,0.0,0.0
B827EB8E7DC3,2023-05-22,03:23:14,35.81,55.3,0.0,0.0,0.0
B827EBCDA199,2023-05-22,03:26:24,30.73,48.81,0.0,0.0,0.0
