device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB8E7DC3,2023-09-28,00:01:51,32.67,65.8,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:04:09,32.4,66.05,3.0,0.0,0.0
B827EB5C665E,2023-09-28,00:04:42,32.53,66.81,0.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:06:51,32.86,65.43,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:09:10,32.5,65.83,2.0,0.0,0.0
B827EB5C665E,2023-09-28,00:09:43,32.7,65.86,2.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:11:52,33.0,65.23,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:14:10,32.5,65.18,2.0,0.0,0.0
B827EB5C665E,2023-09-28,00:14:44,32.76,65.8,2.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:16:53,33.14,65.0,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:19:11,32.54,65.17,2.0,0.0,0.0
B827EB5C665E,2023-09-28,00:19:44,32.76,66.18,1.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:21:54,33.29,64.67,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:24:12,32.52,65.71,4.0,0.0,0.0
B827EB5C665E,2023-09-28,00:24:45,32.73,66.61,2.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:26:54,33.44,64.32,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:29:13,32.54,65.94,3.0,0.0,0.0
B827EB5C665E,2023-09-28,00:29:46,32.93,66.07,1.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:31:55,33.52,63.94,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:34:13,32.54,66.25,3.0,0.0,0.0
B827EB5C665E,2023-09-28,00:34:47,33.22,65.27,2.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:36:56,33.71,63.52,0.0,0.0,0.0
B827EBE0D5E1,2023-09-28,00:39:14,32.61,65.52,3.0,0.0,0.0
B827EB5C665E,2023-09-28,00:39:47,33.13,65.3,2.0,0.0,0.0
B827EB8E7DC3,2023-09-28,00:41:57,33.78,63.24,0.0,0.0,0.0
