device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB8E7DC3,2023-12-09,00:04:33,26.06,58.31,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:09:34,26.14,58.58,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:14:34,26.26,58.9,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:19:35,26.38,59.08,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:24:36,26.48,58.73,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:29:38,26.59,58.84,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:34:39,26.65,58.82,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:39:39,26.73,58.72,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:44:40,26.82,58.47,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:49:41,26.89,58.49,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:54:42,26.96,58.58,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,00:59:42,27.05,58.7,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:04:43,27.12,58.39,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:09:44,27.19,58.39,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:14:45,27.28,58.45,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:19:45,27.36,58.56,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:24:46,27.45,58.44,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:29:47,27.55,57.96,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:34:47,27.65,58.14,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:39:48,27.78,57.8,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:44:49,27.89,58.03,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:49:49,27.95,57.96,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:54:50,28.06,57.97,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,01:59:51,27.99,58.12,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:04:51,28.02,58.31,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:09:52,28.06,58.23,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:14:53,28.12,58.24,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:19:53,28.23,58.16,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:24:54,28.29,58.22,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:29:55,28.4,58.19,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:34:56,28.48,58.21,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:39:56,28.61,58.23,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:44:57,28.77,57.77,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:49:58,28.81,57.56,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:54:58,28.88,57.39,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,02:59:59,29.02,57.11,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:04:59,29.14,56.87,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:10:00,29.22,56.66,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:15:01,29.3,56.34,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:20:01,29.43,56.34,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:25:02,29.54,56.2,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:30:03,29.64,55.75,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:35:04,29.68,55.57,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:40:04,29.81,55.3,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:45:05,29.92,54.77,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:50:06,29.98,54.63,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,03:55:06,30.04,54.55,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:00:07,30.16,54.45,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:05:13,30.26,54.26,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:10:32,30.4,53.93,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:15:33,30.53,53.18,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:20:33,30.64,53.07,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:25:34,30.71,52.74,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:30:35,30.73,52.48,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:35:36,30.82,52.07,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:40:37,30.85,51.83,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:45:37,30.97,51.45,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:50:39,31.07,50.99,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,04:55:39,31.19,49.31,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:00:40,31.24,49.15,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:05:42,31.32,48.97,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:10:43,31.4,48.95,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:15:44,31.44,48.29,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:20:45,31.52,48.57,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:25:46,31.57,48.55,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:30:46,31.62,48.17,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:35:47,31.67,47.98,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:40:48,31.69,47.45,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:45:49,31.74,47.37,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:50:49,31.79,47.42,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,05:55:50,31.86,47.12,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:00:50,31.9,47.11,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:05:51,31.95,46.78,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:10:52,31.95,46.99,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:15:52,32.01,46.95,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:20:53,32.06,46.84,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:25:54,32.08,46.61,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:30:54,32.1,46.57,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:35:55,32.15,46.56,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:40:56,32.17,46.4,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:45:56,32.22,46.37,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:50:57,32.24,46.32,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,06:55:58,0.0,0.0,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:00:58,32.28,46.19,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:05:59,32.29,46.06,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:11:00,32.29,45.93,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:16:00,32.29,45.76,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:21:01,32.28,45.55,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:26:02,32.29,45.53,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:31:03,32.25,45.49,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:36:03,32.22,45.34,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:41:04,32.19,45.29,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:51:05,32.12,45.32,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,07:56:06,32.1,45.09,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:01:07,32.04,45.31,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:06:08,32.03,45.11,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:11:08,31.98,45.11,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:16:09,31.91,45.27,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:21:09,31.87,45.23,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:26:10,31.84,45.42,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:31:11,31.76,45.43,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:36:12,31.74,45.56,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:41:12,31.69,45.48,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:46:13,31.63,45.63,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:51:14,31.6,45.77,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,08:56:14,31.49,46.01,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:01:15,31.47,46.11,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:06:16,31.39,46.37,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:11:17,31.32,46.36,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:16:18,31.26,46.58,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:21:18,31.21,46.4,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:26:19,31.14,46.48,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:31:20,31.09,46.61,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:36:21,31.02,46.84,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:41:22,30.94,47.05,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:46:22,30.91,47.33,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:51:24,30.85,47.66,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,09:56:25,30.77,48.04,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:01:25,30.7,48.2,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:06:26,30.61,48.48,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:11:27,30.56,48.88,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:16:27,30.46,48.73,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:21:28,30.4,49.33,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:26:29,30.32,49.4,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:31:29,30.23,49.42,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:36:30,30.19,49.95,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:41:31,30.09,50.0,0.0,0.0,0.0
B827EB8E7DC3,2023-12-09,10:46:31,30.02,50.07,0.0,0.0,0.0
