device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB076AE6,2023-04-01,00:01:42,24.7,64.55,24.0,0.0,0.0
B827EBB144DE,2023-04-01,00:01:44,26.19,62.96,40.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:02:34,26.62,59.61,32.0,0.0,0.0
B827EB076AE6,2023-04-01,00:06:43,24.65,64.45,30.0,0.0,0.0
B827EBB144DE,2023-04-01,00:06:45,26.19,63.23,36.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:07:35,26.61,59.71,35.0,0.0,0.0
B827EB076AE6,2023-04-01,00:11:43,24.68,64.86,22.0,0.0,0.0
B827EBB144DE,2023-04-01,00:11:46,26.19,63.44,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:12:35,26.58,59.75,30.0,0.0,0.0
B827EB076AE6,2023-04-01,00:16:44,24.65,64.88,21.0,0.0,0.0
B827EBB144DE,2023-04-01,00:16:46,26.16,63.23,23.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:17:36,26.55,59.8,28.0,0.0,0.0
B827EB076AE6,2023-04-01,00:21:45,24.67,65.21,17.0,0.0,0.0
B827EBB144DE,2023-04-01,00:21:47,26.15,63.23,18.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:22:37,26.58,59.75,25.0,0.0,0.0
B827EB076AE6,2023-04-01,00:26:45,24.65,65.13,12.0,0.0,0.0
B827EBB144DE,2023-04-01,00:26:47,26.15,63.25,15.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:27:38,26.58,59.77,23.0,0.0,0.0
B827EB076AE6,2023-04-01,00:31:46,24.63,65.04,10.0,0.0,0.0
B827EBB144DE,2023-04-01,00:31:48,26.13,63.34,14.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:32:41,26.56,59.66,17.0,0.0,0.0
B827EB076AE6,2023-04-01,00:36:46,24.65,65.01,11.0,0.0,0.0
B827EBB144DE,2023-04-01,00:36:49,26.13,62.84,15.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:37:41,26.56,59.63,21.0,0.0,0.0
B827EB076AE6,2023-04-01,00:41:47,24.64,64.7,15.0,0.0,0.0
B827EBB144DE,2023-04-01,00:41:49,26.12,62.79,15.0,0.0,0.0
B827EB076AE6,2023-04-01,00:46:48,24.64,64.58,11.0,0.0,0.0
B827EBB144DE,2023-04-01,00:46:50,26.12,62.43,24.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:47:43,26.55,59.53,21.0,0.0,0.0
B827EBB144DE,2023-04-01,00:51:50,26.1,62.31,25.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:52:43,26.54,59.53,20.0,0.0,0.0
B827EB076AE6,2023-04-01,00:56:49,24.63,64.69,12.0,0.0,0.0
B827EBB144DE,2023-04-01,00:56:51,26.06,62.47,19.0,0.0,0.0
B827EB5D3BDA,2023-04-01,00:57:44,26.49,59.53,21.0,0.0,0.0
B827EB076AE6,2023-04-01,01:01:50,24.65,64.73,12.0,0.0,0.0
B827EBB144DE,2023-04-01,01:01:52,26.03,62.73,18.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:02:45,26.49,59.58,25.0,0.0,0.0
B827EBB144DE,2023-04-01,01:06:52,26.0,62.92,13.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:07:45,26.52,59.47,18.0,0.0,0.0
B827EB076AE6,2023-04-01,01:11:51,24.61,64.66,16.0,0.0,0.0
B827EBB144DE,2023-04-01,01:11:53,26.05,62.72,13.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:12:46,26.54,59.37,19.0,0.0,0.0
B827EB076AE6,2023-04-01,01:16:52,24.63,64.61,13.0,0.0,0.0
B827EBB144DE,2023-04-01,01:16:54,26.1,62.42,13.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:17:47,26.56,59.21,18.0,0.0,0.0
B827EB076AE6,2023-04-01,01:21:52,24.61,64.73,12.0,0.0,0.0
B827EBB144DE,2023-04-01,01:21:54,26.13,62.12,12.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:22:47,26.56,59.11,18.0,0.0,0.0
B827EB076AE6,2023-04-01,01:26:53,24.61,64.79,13.0,0.0,0.0
B827EBB144DE,2023-04-01,01:26:55,26.18,61.96,12.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:27:48,26.52,59.18,20.0,0.0,0.0
B827EB076AE6,2023-04-01,01:31:54,24.61,64.86,14.0,0.0,0.0
B827EBB144DE,2023-04-01,01:31:55,26.1,62.34,13.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:32:49,26.48,59.25,19.0,0.0,0.0
B827EB076AE6,2023-04-01,01:36:54,24.63,64.9,14.0,0.0,0.0
B827EBB144DE,2023-04-01,01:36:56,26.05,62.5,14.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:37:50,26.48,59.25,17.0,0.0,0.0
B827EB076AE6,2023-04-01,01:41:55,24.57,64.89,14.0,0.0,0.0
B827EBB144DE,2023-04-01,01:41:57,0.0,0.0,0.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:42:50,26.45,59.31,17.0,0.0,0.0
B827EB076AE6,2023-04-01,01:46:56,24.6,64.86,14.0,0.0,0.0
B827EBB144DE,2023-04-01,01:46:57,26.05,62.49,16.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:47:51,26.48,59.32,16.0,0.0,0.0
B827EB076AE6,2023-04-01,01:51:56,24.6,64.66,14.0,0.0,0.0
B827EBB144DE,2023-04-01,01:51:58,26.03,62.04,16.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:52:52,26.47,59.3,18.0,0.0,0.0
B827EB076AE6,2023-04-01,01:56:58,24.58,64.9,14.0,0.0,0.0
B827EBB144DE,2023-04-01,01:57:00,25.98,62.26,18.0,0.0,0.0
B827EB5D3BDA,2023-04-01,01:57:52,26.47,59.33,18.0,0.0,0.0
B827EB076AE6,2023-04-01,02:01:58,24.58,64.94,15.0,0.0,0.0
B827EBB144DE,2023-04-01,02:02:00,26.03,62.52,20.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:02:53,26.44,59.34,20.0,0.0,0.0
B827EB076AE6,2023-04-01,02:06:59,24.61,64.67,16.0,0.0,0.0
B827EBB144DE,2023-04-01,02:07:01,26.06,62.25,21.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:07:54,26.44,59.34,16.0,0.0,0.0
B827EB076AE6,2023-04-01,02:12:00,24.6,64.45,15.0,0.0,0.0
B827EBB144DE,2023-04-01,02:12:02,26.13,61.96,24.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:12:54,26.45,59.24,19.0,0.0,0.0
B827EB076AE6,2023-04-01,02:17:00,24.58,64.42,14.0,0.0,0.0
B827EBB144DE,2023-04-01,02:17:03,26.12,62.13,26.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:17:55,26.42,59.24,20.0,0.0,0.0
B827EB076AE6,2023-04-01,02:22:01,24.57,64.41,16.0,0.0,0.0
B827EBB144DE,2023-04-01,02:22:04,26.2,62.21,28.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:22:56,26.44,59.19,23.0,0.0,0.0
B827EB076AE6,2023-04-01,02:27:03,24.55,64.4,18.0,0.0,0.0
B827EBB144DE,2023-04-01,02:27:04,26.23,62.23,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:27:56,26.47,59.16,25.0,0.0,0.0
B827EB076AE6,2023-04-01,02:32:04,24.58,64.39,15.0,0.0,0.0
B827EBB144DE,2023-04-01,02:32:05,26.24,61.88,32.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:32:57,26.44,59.12,25.0,0.0,0.0
B827EB076AE6,2023-04-01,02:37:05,24.57,64.51,16.0,0.0,0.0
B827EBB144DE,2023-04-01,02:37:05,26.26,62.05,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:37:58,26.45,59.04,23.0,0.0,0.0
B827EB076AE6,2023-04-01,02:42:05,24.55,64.43,15.0,0.0,0.0
B827EBB144DE,2023-04-01,02:42:06,26.26,62.74,31.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:42:58,26.42,59.11,27.0,0.0,0.0
B827EB076AE6,2023-04-01,02:47:06,24.55,64.38,16.0,0.0,0.0
B827EBB144DE,2023-04-01,02:47:07,26.32,62.06,27.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:47:59,26.45,59.11,28.0,0.0,0.0
B827EB076AE6,2023-04-01,02:52:07,24.57,64.62,16.0,0.0,0.0
B827EBB144DE,2023-04-01,02:52:08,26.33,62.05,26.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:53:00,26.44,59.09,22.0,0.0,0.0
B827EB076AE6,2023-04-01,02:57:08,24.54,64.34,15.0,0.0,0.0
B827EBB144DE,2023-04-01,02:57:09,26.32,61.88,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,02:58:00,26.42,59.01,22.0,0.0,0.0
B827EB076AE6,2023-04-01,03:02:08,24.55,64.3,15.0,0.0,0.0
B827EBB144DE,2023-04-01,03:02:10,26.32,61.9,22.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:03:01,26.45,58.98,22.0,0.0,0.0
B827EB076AE6,2023-04-01,03:07:09,24.54,64.44,17.0,0.0,0.0
B827EBB144DE,2023-04-01,03:07:11,26.32,61.9,25.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:08:02,26.41,59.06,28.0,0.0,0.0
B827EBB144DE,2023-04-01,03:12:11,26.32,62.3,29.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:13:02,26.41,59.08,24.0,0.0,0.0
B827EB076AE6,2023-04-01,03:17:10,24.51,64.75,16.0,0.0,0.0
B827EBB144DE,2023-04-01,03:17:12,26.32,62.12,28.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:18:03,26.39,59.12,25.0,0.0,0.0
B827EB076AE6,2023-04-01,03:22:11,24.51,64.76,17.0,0.0,0.0
B827EBB144DE,2023-04-01,03:22:13,26.39,61.98,27.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:23:04,26.41,59.24,29.0,0.0,0.0
B827EB076AE6,2023-04-01,03:27:13,24.51,64.57,16.0,0.0,0.0
B827EBB144DE,2023-04-01,03:27:13,26.46,61.8,27.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:28:05,26.39,59.34,23.0,0.0,0.0
B827EB076AE6,2023-04-01,03:32:14,24.55,64.69,15.0,0.0,0.0
B827EBB144DE,2023-04-01,03:32:14,26.49,61.86,27.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:33:06,26.39,59.27,23.0,0.0,0.0
B827EB076AE6,2023-04-01,03:37:14,24.55,64.65,18.0,0.0,0.0
B827EBB144DE,2023-04-01,03:37:15,26.49,61.43,25.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:38:06,26.42,59.25,26.0,0.0,0.0
B827EB076AE6,2023-04-01,03:42:15,24.53,64.62,19.0,0.0,0.0
B827EBB144DE,2023-04-01,03:42:15,26.46,61.21,27.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:43:07,26.38,59.29,29.0,0.0,0.0
B827EB076AE6,2023-04-01,03:47:15,24.5,64.53,16.0,0.0,0.0
B827EBB144DE,2023-04-01,03:47:16,26.47,61.47,25.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:48:08,26.37,59.33,28.0,0.0,0.0
B827EB076AE6,2023-04-01,03:52:16,24.5,64.63,15.0,0.0,0.0
B827EBB144DE,2023-04-01,03:52:17,26.47,61.42,28.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:53:08,26.37,59.29,32.0,0.0,0.0
B827EB076AE6,2023-04-01,03:57:17,24.5,64.8,16.0,0.0,0.0
B827EBB144DE,2023-04-01,03:57:18,26.43,61.4,29.0,0.0,0.0
B827EB5D3BDA,2023-04-01,03:58:09,26.38,59.27,30.0,0.0,0.0
B827EB076AE6,2023-04-01,04:02:18,24.51,64.68,22.0,0.0,0.0
B827EBB144DE,2023-04-01,04:02:18,26.47,61.53,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:03:10,26.38,59.36,28.0,0.0,0.0
B827EB076AE6,2023-04-01,04:07:18,24.5,64.64,21.0,0.0,0.0
B827EBB144DE,2023-04-01,04:07:19,26.51,61.65,31.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:08:10,26.41,59.34,30.0,0.0,0.0
B827EB076AE6,2023-04-01,04:12:19,24.53,64.81,20.0,0.0,0.0
B827EBB144DE,2023-04-01,04:12:20,26.51,61.8,45.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:13:11,26.37,59.3,30.0,0.0,0.0
B827EB076AE6,2023-04-01,04:17:20,24.54,64.93,21.0,0.0,0.0
B827EBB144DE,2023-04-01,04:17:21,26.55,61.57,38.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:18:12,26.38,59.28,26.0,0.0,0.0
B827EB076AE6,2023-04-01,04:22:20,24.51,64.71,21.0,0.0,0.0
B827EBB144DE,2023-04-01,04:22:21,26.6,64.51,73.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:23:12,26.39,59.32,30.0,0.0,0.0
B827EB076AE6,2023-04-01,04:27:22,24.5,64.84,20.0,0.0,0.0
B827EBB144DE,2023-04-01,04:27:23,26.62,64.32,41.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:28:13,26.39,59.27,29.0,0.0,0.0
B827EB076AE6,2023-04-01,04:32:23,24.54,64.78,21.0,0.0,0.0
B827EBB144DE,2023-04-01,04:32:24,26.65,63.43,33.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:33:13,26.41,59.24,27.0,0.0,0.0
B827EB076AE6,2023-04-01,04:37:24,24.51,64.72,22.0,0.0,0.0
B827EBB144DE,2023-04-01,04:37:24,26.67,62.09,26.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:38:14,26.38,59.31,27.0,0.0,0.0
B827EB076AE6,2023-04-01,04:42:24,24.53,64.81,21.0,0.0,0.0
B827EBB144DE,2023-04-01,04:42:25,26.71,61.64,47.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:43:15,26.39,59.25,27.0,0.0,0.0
B827EB076AE6,2023-04-01,04:47:25,24.5,64.65,17.0,0.0,0.0
B827EBB144DE,2023-04-01,04:47:25,26.77,61.71,46.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:48:16,26.39,59.3,25.0,0.0,0.0
B827EB076AE6,2023-04-01,04:52:26,24.5,64.66,20.0,0.0,0.0
B827EBB144DE,2023-04-01,04:52:26,26.75,61.46,32.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:53:16,26.37,59.33,31.0,0.0,0.0
B827EB076AE6,2023-04-01,04:57:26,24.54,64.54,23.0,0.0,0.0
B827EBB144DE,2023-04-01,04:57:27,26.82,61.15,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,04:58:17,26.37,59.34,26.0,0.0,0.0
B827EB076AE6,2023-04-01,05:02:27,24.55,64.58,21.0,0.0,0.0
B827EBB144DE,2023-04-01,05:02:27,26.85,61.22,23.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:03:18,26.38,59.33,30.0,0.0,0.0
B827EB076AE6,2023-04-01,05:07:28,24.57,64.72,20.0,0.0,0.0
B827EBB144DE,2023-04-01,05:07:28,26.86,61.02,29.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:08:18,26.38,59.37,30.0,0.0,0.0
B827EB076AE6,2023-04-01,05:12:28,24.58,64.58,20.0,0.0,0.0
B827EBB144DE,2023-04-01,05:12:29,26.86,61.11,28.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:13:19,26.39,59.38,30.0,0.0,0.0
B827EBB144DE,2023-04-01,05:17:29,26.89,61.04,33.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:18:20,26.37,59.4,31.0,0.0,0.0
B827EB076AE6,2023-04-01,05:22:30,24.57,64.75,22.0,0.0,0.0
B827EBB144DE,2023-04-01,05:22:30,26.93,61.17,32.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:23:20,26.35,59.44,31.0,0.0,0.0
B827EB076AE6,2023-04-01,05:27:31,24.54,64.8,19.0,0.0,0.0
B827EBB144DE,2023-04-01,05:27:31,26.96,61.15,30.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:28:21,26.37,59.47,33.0,0.0,0.0
B827EB076AE6,2023-04-01,05:32:31,24.53,64.67,17.0,0.0,0.0
B827EBB144DE,2023-04-01,05:32:31,27.02,61.07,26.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:33:22,26.37,59.53,28.0,0.0,0.0
B827EB076AE6,2023-04-01,05:37:32,24.54,64.73,27.0,0.0,0.0
B827EBB144DE,2023-04-01,05:37:32,27.1,60.93,29.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:38:23,26.38,59.62,32.0,0.0,0.0
B827EB076AE6,2023-04-01,05:42:32,24.54,65.0,24.0,0.0,0.0
B827EBB144DE,2023-04-01,05:42:33,27.14,60.63,34.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:43:23,26.38,59.63,26.0,0.0,0.0
B827EB076AE6,2023-04-01,05:47:33,24.53,64.82,23.0,0.0,0.0
B827EBB144DE,2023-04-01,05:47:33,27.19,60.5,51.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:48:24,26.37,59.6,30.0,0.0,0.0
B827EB076AE6,2023-04-01,05:52:34,24.53,64.73,25.0,0.0,0.0
B827EBB144DE,2023-04-01,05:52:34,27.17,60.07,52.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:53:25,26.41,59.54,30.0,0.0,0.0
B827EB076AE6,2023-04-01,05:57:34,24.54,64.86,23.0,0.0,0.0
B827EBB144DE,2023-04-01,05:57:35,27.24,60.02,47.0,0.0,0.0
B827EB5D3BDA,2023-04-01,05:58:25,26.39,59.54,28.0,0.0,0.0
B827EB076AE6,2023-04-01,06:02:35,24.51,64.74,22.0,0.0,0.0
B827EBB144DE,2023-04-01,06:02:35,27.29,60.03,35.0,0.0,0.0
B827EB5D3BDA,2023-04-01,06:03:26,26.38,59.64,31.0,0.0,0.0
