device_id,date,time,temperature,RH,PM2.5,lat,lon
B827EB8E7DC3,2023-05-30,00:02:52,33.73,61.31,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:04:55,32.23,65.03,5.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:07:53,33.8,61.15,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:09:56,32.29,65.43,4.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:12:53,33.8,61.29,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:14:56,32.03,66.35,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:17:54,33.86,61.14,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:19:57,31.99,67.1,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:22:55,33.96,60.93,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:24:58,32.04,67.17,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:27:55,34.02,60.81,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:29:59,32.1,66.96,5.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:32:56,34.09,60.61,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:34:59,32.21,66.26,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:37:57,34.16,60.62,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:40:00,32.33,65.13,5.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:42:58,34.23,60.28,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:45:01,32.43,64.99,5.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:47:58,34.31,60.29,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:50:01,32.5,64.4,5.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:52:59,34.38,59.92,0.0,0.0,0.0
B827EBCDA199,2023-05-30,00:55:02,32.55,64.14,7.0,0.0,0.0
B827EB8E7DC3,2023-05-30,00:57:59,34.44,59.93,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:00:04,32.58,64.06,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:03:00,34.54,59.5,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:05:06,32.64,63.88,5.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:08:01,34.64,59.27,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:10:07,32.67,64.22,7.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:13:01,34.69,59.22,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:15:08,32.6,65.06,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:18:02,34.74,59.16,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:20:09,32.54,65.59,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:23:03,34.81,58.99,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:25:09,32.47,65.26,6.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:28:04,34.89,58.98,0.0,0.0,0.0
B827EBCDA199,2023-05-30,01:30:10,32.45,65.08,7.0,0.0,0.0
B827EB8E7DC3,2023-05-30,01:33:04,34.93,59.04,0.0,0.0,0.0
